loinc_num,long_common_name,component,system,method_typ,scale_typ,specimen_norm,specimen_clean,System,Model,method_class,method_clean,analyte_clean,elr_name,has_specimen,has_specimen,has_method,has_method,has_model,noise_corruption,noise_compression,noise_omission,noise_total,noise_level,analyte_len,info_score,coverage_pattern,has_analyte,seed_id,variant_id
95406-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 RNA,Nose,Probe.amp.tar,Ord,NASAL,anterior nasal swabs,Nose,3EO Health COVID-19 Test,naat,Probe.amp.tar,SARSCOV2 RNA INTERPRETATION,3EO | SARS-COV-2 GENETIC | NAA,0,False,1,True,1,0,2,0,2,medium,6,3,A+M,True,5,2
95406-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 RNA,Nose,Probe.amp.tar,Ord,NASAL,anterior nasal swabs,Nose,3EO Health COVID-19 Test,naat,Probe.amp.tar,SARSCOV2 RNA INTERPRETATION,SARS-COV-2 NUCLEIC - QPCR - MIDTURBINATE,1,False,1,True,0,0,1,0,1,low,6,3,A+M,True,5,3
95406-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 RNA,Nose,Probe.amp.tar,Ord,NASAL,anterior nasal swabs,Nose,3EO Health COVID-19 Test,naat,Probe.amp.tar,SARSCOV2 RNA INTERPRETATION,CORONAVIRUS RNA / PCR,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,5,4
95406-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 RNA,Nose,Probe.amp.tar,Ord,NASAL,anterior nasal swabs,Nose,3EO Health COVID-19 Test,naat,Probe.amp.tar,SARSCOV2 RNA INTERPRETATION,CV19 RNA RT-QPCR ANTERIOR NASAL SWAB SWAB,1,True,1,True,0,0,1,0,1,low,7,3,A+M+S,True,5,5
95406-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 RNA,Nose,Probe.amp.tar,Ord,NASAL,anterior nasal swabs,Nose,3EO Health COVID-19 Test,naat,Probe.amp.tar,SARSCOV2 RNA INTERPRETATION,SARS-COV-2 RNA / RT-PCR / NASAL WASH,1,True,1,True,0,0,0,0,0,low,7,3,A+M+S,True,5,6
95406-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 RNA,Nose,Probe.amp.tar,Ord,NASAL,anterior nasal swabs,Nose,3EO Health COVID-19 Test,naat,Probe.amp.tar,SARSCOV2 RNA INTERPRETATION,SARS-COV-2 RNA / QPCR / MID TURBINATE NASAL SWAB SWAB,1,True,1,True,0,0,0,0,0,low,10,3,A+M+S,True,5,7
95406-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 RNA,Nose,Probe.amp.tar,Ord,NASAL,anterior nasal swabs,Nose,3EO Health COVID-19 Test,naat,Probe.amp.tar,SARSCOV2 RNA INTERPRETATION,COVID19 AMP RPT | RT-QPCR | NASAL WASH SWAB,1,True,1,True,0,0,3,0,3,medium,9,3,A+M+S,True,5,8
95406-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 RNA,Nose,Probe.amp.tar,Ord,NASAL,anterior nasal swabs,Nose,3EO Health COVID-19 Test,naat,Probe.amp.tar,SARSCOV2 RNA INTERPRETATION,3EO / COVID-19 RNA,0,False,0,False,1,0,1,1,2,medium,4,1,A,True,5,9
95406-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 RNA,Nose,Probe.amp.tar,Ord,NASAL,anterior nasal swabs,Nose,3EO Health COVID-19 Test,naat,Probe.amp.tar,SARSCOV2 RNA INTERPRETATION,3EO / COVID-19 RNA,0,False,0,False,1,0,1,1,2,medium,4,1,A,True,5,10
95406-5,SARS-CoV-2 (COVID-19) RNA [Presence] in Nose by NAA with probe detection,SARS coronavirus 2 RNA,Nose,Probe.amp.tar,Ord,NASAL,anterior nasal swabs,Nose,3EO Health COVID-19 Test,naat,Probe.amp.tar,SARSCOV2 RNA INTERPRETATION,SARS-COV-2 NAA | NASAL ASPIRATE SWAB,1,True,0,True,0,0,1,1,2,medium,6,3,A+M+S,True,5,11
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,INFLUENZA A | NAAT | NASAL SWAB SWAB,1,True,1,True,0,0,1,0,1,low,8,3,A+M+S,True,6,0
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,ALINITY M - FLUA - RT-QPCR - NASAL SWAB SWAB,1,True,1,True,1,0,0,0,0,low,10,3,A+M+S,True,6,1
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLU A,0,False,0,False,0,0,1,1,2,medium,2,1,A,True,6,2
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,ALINITY M - FLUA - NAAT - MID TURBINATE NASAL SWAB SWAB,1,True,1,True,1,0,0,0,0,low,12,3,A+M+S,True,6,3
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLUA | NAAT,0,False,1,True,0,0,1,0,1,low,3,3,A+M,True,6,4
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLUA / QPCR / ANTERIOR NARES,1,True,1,True,0,0,0,0,0,low,6,3,A+M+S,True,6,5
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLUA STATUS - PCR - MID TURBINATE NASAL SWAB,1,True,1,True,0,0,1,0,1,low,9,3,A+M+S+I,True,6,6
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLUA - QPCR,0,False,1,True,0,0,0,0,0,low,3,3,A+M,True,6,7
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,ALINITY M / FLUA,0,False,0,False,1,0,0,1,1,low,4,1,A,True,6,8
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,ALINITY M / FLUA / NAAT,0,False,1,True,1,0,0,0,0,low,6,3,A+M,True,6,9
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLU A / NAA,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,6,10
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLUA / NAAT,0,False,1,True,0,0,0,0,0,low,3,3,A+M,True,6,11
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLUA QPCR,0,False,1,True,0,0,0,0,0,low,2,3,A+M,True,7,0
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLUA | RT-PCR | NASOPHARYNGEAL ASPIRATE,1,True,1,True,0,0,0,0,0,low,6,3,A+M+S,True,7,1
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,ALINITY M | FLUA | RT-QPCR,0,False,1,True,1,0,0,0,0,low,6,3,A+M,True,7,2
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,ALINITY M | FLUA RPT | RT-QPCR,0,False,1,True,1,0,2,0,2,medium,7,3,A+M,True,7,3
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,INFLUENZA A | RYT-QPCR | NASOPHARYNGEAL ASPIRATE SWAB,1,True,1,True,0,1,1,0,2,medium,8,3,A+M+S,True,7,4
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLU A INTERP | NAAT,0,False,1,True,0,0,2,0,2,medium,5,3,A+M+I,True,7,5
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLU A - QPCR,0,False,1,True,0,0,1,0,1,low,4,3,A+M,True,7,6
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,ALINITY M FLUA RT-QPCR,0,False,1,True,1,0,0,0,0,low,4,3,A+M,True,7,7
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLUA NASOPHARYNGEAL ASPIRATE,1,True,0,False,0,0,0,1,1,low,3,1,A+S,True,7,8
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,FLUA | RT-PCR,0,False,1,True,0,1,0,0,1,low,3,3,A+M,True,7,9
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,ALINITY M F-A,0,False,0,False,1,0,1,3,4,high,3,1,A,True,7,10
85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus A RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUA,ALINITY M / FLUA,0,False,0,False,1,0,0,1,1,low,4,1,A,True,7,11
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,ALINITY M F-B SUMMARY NAA,0,False,1,True,1,0,2,0,2,medium,5,3,A+M+I,True,8,0
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,ALINITY M - FLUB - RT-PCR,0,False,1,True,1,0,0,0,0,low,6,3,A+M,True,8,1
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,ALINITY M / FLUB / RT-QPCR,0,False,1,True,1,0,0,0,0,low,6,3,A+M,True,8,2
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,FLUB PCR MID TURBINATE NASAL SWAB SWAB,1,True,1,True,0,0,0,0,0,low,7,3,A+M+S,True,8,3
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,FLUB RT-QPCR,0,False,1,True,0,0,0,0,0,low,2,3,A+M,True,8,4
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,FLUB - NAA - NASAL WASH SWAB,1,True,1,True,0,0,0,0,0,low,7,3,A+M+S,True,8,5
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,FLUB - ANTERIOR NARES SWAB,1,True,0,False,0,0,1,1,2,medium,5,1,A+S,True,8,6
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,FLUB / NAA,0,False,1,True,0,0,0,0,0,low,3,3,A+M,True,8,7
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,ALINITY M / FLUB,0,False,0,False,1,0,0,1,1,low,4,1,A,True,8,8
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,FLU B NAAT,0,False,1,True,0,0,1,0,1,low,3,3,A+M,True,8,9
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,INFLUENZA B / RT-QPCR / MID TURBINATE NASAL SWAB,1,True,1,True,0,0,1,0,1,low,9,3,A+M+S,True,8,10
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,F-B | PCR,0,False,1,True,0,0,1,2,3,medium,3,3,A+M,True,8,11
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,FLUB RES - NAA,0,False,1,True,0,0,1,0,1,low,4,3,A+M+I,True,9,0
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,F-B | PCR | NPH,1,False,1,True,0,0,1,2,3,medium,5,3,A+M,True,9,1
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,LUB / NAAT,0,False,1,True,0,1,0,0,1,low,3,2,M,False,9,2
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,ALINITY M / FLUB SUMMARY / NAAT,0,False,1,True,1,0,1,0,1,low,7,3,A+M+I,True,9,3
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,ALINITY M | FLUB,0,False,0,False,1,0,0,1,1,low,4,1,A,True,9,4
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,FLUB QPCR,0,False,1,True,0,0,0,0,0,low,2,3,A+M,True,9,5
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,ALINITY M | FLUB,0,False,0,False,1,0,0,1,1,low,4,1,A,True,9,6
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,FLUB / RT-QPCR,0,False,1,True,0,0,0,0,0,low,3,3,A+M,True,9,7
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,ALINITY M / FLUB / NAAT,0,False,1,True,1,0,0,0,0,low,6,3,A+M,True,9,8
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,FLUB - NAA,0,False,1,True,0,0,1,0,1,low,3,3,A+M,True,9,9
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,INFLUENZA B | NAA | NASOPHARYNGEAL SWAB SWAB,1,True,1,True,0,0,1,0,1,low,8,3,A+M+S,True,9,10
85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Influenza virus B RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,FLUB,FLUB - NAAT,0,False,1,True,0,0,0,0,0,low,3,3,A+M,True,9,11
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,ALINITY M RSV RT-QPCR,0,False,1,True,1,0,0,2,2,medium,4,3,A+M,True,10,0
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,RSV - QPCR,0,False,1,True,0,0,0,2,2,medium,3,3,A+M,True,10,1
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,RSV FINAL | PCR,0,False,1,True,0,0,1,0,1,low,4,3,A+M+I,True,10,2
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,ALINITY M - RSV - NAAT - ANTERIOR NARES SWAB,1,True,1,True,1,0,0,2,2,medium,10,3,A+M+S,True,10,3
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,ALINITY M | RSV | RT-QPCR,0,False,1,True,1,0,0,2,2,medium,6,3,A+M,True,10,4
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,RSV,0,False,0,False,0,0,0,3,3,medium,1,1,A,True,10,5
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,RSV / RTP-CR / MIDTURBINATE,1,False,1,False,0,1,0,2,3,medium,5,1,A,True,10,6
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,RSV - NAAT - MID TURBINATE NASAL SWAB SWAB,1,True,1,True,0,0,0,2,2,medium,9,3,A+M+S,True,10,7
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,RSV QPCR MID TURBINATE NASAL SWAB SWAB,1,True,1,True,0,0,0,2,2,medium,7,3,A+M+S,True,10,8
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,RSV - NAA,0,False,1,True,0,0,0,2,2,medium,3,3,A+M,True,10,9
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,ALINITY M / RSV / NAAT,0,False,1,True,1,0,0,2,2,medium,6,3,A+M,True,10,10
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NASAL,anterior nasal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,RSV - RT-PCR - NASAL WASH SWAB,1,True,1,True,0,0,0,2,2,medium,7,3,A+M+S,True,10,11
85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Respiratory syncytial virus RNA,Respiratory system specimen.upper,Probe.amp.tar,Ord,NP,nasopharyngeal swab,Respiratory.upper,Alinity m,naat,Probe.amp.tar,RSV,RSV - RTP-CR - NASOPHARYNGEAL SWAB,1,True,1,False,0,1,0,2,3,medium,6,1,A+S,True,11,0
